time,open,high,low,close,volume
2025-12-23T12:00:00+05:30,993.3,994.0,993.0,993.2,81250
2025-12-23T12:05:00+05:30,993.2,993.7,992.9,993.1,81026
2025-12-23T12:10:00+05:30,993.1,993.3,992.9,993.0,87529
2025-12-23T12:15:00+05:30,993.1,993.4,992.6,993.2,101711
2025-12-23T12:20:00+05:30,993.2,993.7,992.8,993.2,59951
2025-12-23T12:25:00+05:30,993.2,993.5,992.8,993.1,73306
2025-12-23T12:30:00+05:30,993.0,993.3,992.5,992.6,458910
2025-12-23T12:35:00+05:30,992.7,994.0,992.4,992.8,183280
2025-12-23T12:40:00+05:30,992.7,993.7,992.7,993.3,92728
2025-12-23T12:45:00+05:30,993.3,995.0,993.1,994.5,398259
2025-12-23T12:50:00+05:30,994.5,994.8,993.1,993.7,263570
2025-12-23T12:55:00+05:30,993.7,994.3,993.5,994.0,117079
2025-12-23T13:00:00+05:30,994.1,994.6,994.0,994.2,113374
2025-12-23T13:05:00+05:30,994.2,994.5,994.0,994.4,51366
2025-12-23T13:10:00+05:30,994.4,994.5,994.0,994.1,53759
2025-12-23T13:15:00+05:30,994.1,995.0,994.0,994.6,81976
2025-12-23T13:20:00+05:30,994.6,995.0,994.5,994.8,66429
2025-12-23T13:25:00+05:30,994.8,995.5,994.7,995.3,189636
2025-12-23T13:30:00+05:30,995.2,995.5,994.7,995.1,114401
2025-12-23T13:35:00+05:30,995.1,995.4,994.8,995.1,115730
2025-12-23T13:40:00+05:30,995.1,995.4,994.2,994.5,245838
2025-12-23T13:45:00+05:30,994.5,995.2,994.1,994.6,139574
2025-12-23T13:50:00+05:30,994.6,995.0,994.1,994.6,151950
2025-12-23T13:55:00+05:30,994.6,995.3,994.3,995.2,192974
2025-12-23T14:00:00+05:30,995.3,996.0,994.6,995.1,134398
2025-12-23T14:05:00+05:30,995.2,995.7,994.9,995.3,284920
2025-12-23T14:10:00+05:30,995.3,997.0,995.2,996.4,298168
2025-12-23T14:15:00+05:30,996.5,997.6,996.2,997.1,590857
2025-12-23T14:20:00+05:30,997.1,997.8,996.2,997.7,500988
